,Asset_00,Asset_01,Asset_02,Asset_03,Asset_04,Asset_05,Asset_06,Asset_07,Asset_08,Asset_09,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19
2020-01-11,-0.0013082358012748742,-0.027269388894735395,-0.025617954596411068,-0.01347683270196485,-0.01811626581868528,-0.0319148963178722,-0.02179819414399716,-0.02790269465294788,-0.048794718236476846,-0.004107391070047127,-0.042857769316648656,-0.027884308464417112,-0.03221376395977939,-0.04660463891900723,0.000685923211697902,0.018877798244966184,-0.01143366342919746,-0.024956637930747958,-0.017523227289716028,-0.02106724135890184
2020-01-12,0.002689512719065871,0.02906346318869716,0.0027098954217426967,0.03100667179224644,-0.0152686934786704,-0.006696171052191834,0.03275079919223766,0.04322884435057005,0.015012935324390186,-0.010020841865474894,0.01334390876871302,0.007383766543722853,-0.00343221773139849,0.03265000173177487,0.004490572504330308,-0.004153792112562833,-0.011263490468010603,-0.0032484124441829266,0.03673443419613161,0.0011283349971238533
2020-01-13,-0.00843777857332802,0.002587577952521644,0.0038079813159632584,-0.004747339596533127,-0.026625966346707827,0.007744624874341844,-0.0012286090353773056,0.017617392102718447,0.019252079045467017,-0.04543057143727288,0.006452989088054481,-0.018188020100356767,-0.04631348965613577,-0.0022601785651580972,-0.008639062887394713,-0.033592658804635835,-0.04109563714362952,-0.0015937247160807272,0.01879879459194349,-0.01557266003184041
2020-01-14,0.00014137101533500274,0.0192369415769715,0.00305568448928149,-0.005627020995831932,0.021617922231684187,-0.038261837906722385,0.03562898586165252,0.0013859634950029592,-0.01740487567813602,-0.0020950599173391714,0.004164545081144388,-0.009224656938920231,-0.014503405378894788,-0.011560084078189696,0.005763309908292729,0.005570058810501051,-0.013239366280007167,-0.006892651863718944,0.010273058322941446,0.02037328394982413
2020-01-15,0.007637398532141189,0.0035415767373350032,-0.011387872473939863,0.03239771215243214,-0.02816816853474586,-0.009195825247807772,0.019780424544983435,0.0004780628599764928,0.019834620787790143,-0.010080169918702744,0.009890078487505598,0.013476988377237327,-0.02923625786235605,0.0018427266723208598,0.016313757885840902,0.017201411170544967,-0.0041125359029917305,-0.020553890651849052,-0.020470477777444682,-0.0019107498495734383
2020-01-16,0.028289653757994606,0.0031409366576307836,-0.005744779922994021,-0.008305481510827875,0.009206261024094378,-0.0018278204529056999,-0.03904248120792107,-0.0015229494534233507,-0.024750227345409107,0.013258478374886386,0.019008923452580873,0.02432771654515664,-0.0024003974030875064,0.004654691734876497,0.04412245285965305,0.007696691889161425,0.03845478469908311,-0.01402002414895195,0.03299181430608755,0.053784931383462097
2020-01-17,-0.03110016337787538,0.007326366579415419,-0.007334733266563883,0.00513002865067307,-0.011551962001842804,-0.03898931819976875,0.020409366739473692,-0.014793671516127337,-0.022199299808819104,0.012271558295716668,-0.028048171441854605,-0.04564177688709062,0.01833590591049692,-0.016983565975885066,0.021802139290230678,0.021900624885986087,-0.027436172342660912,0.007173197298486488,-0.024481340405696453,0.01900331382142176
2020-01-18,0.01750947408824365,-0.010772715463851652,0.025475506566513297,0.03714766008171483,0.009782647868503474,0.015362964591409253,-0.04950702564089727,0.015570240083508522,-0.003979024853115165,0.011362878383400015,-0.008082828940566684,0.02281906754436964,0.015990592294789534,0.011623070623373297,-0.011690940534964906,-0.00020129108245285892,-0.015208596305331872,-0.006510150510827836,-0.0003518396400697,-0.00280068993046337
2020-01-19,-0.0082624095302739,0.0007361610496730048,-0.010338379780543912,-0.017144782669307225,-0.030786487367311047,0.013207782055948742,0.026671952705940617,-0.014185290153835082,0.017757477249820797,-0.047617356461637436,-0.0036525000758246967,0.01702398594316832,-0.0469337401961804,-0.01378094640807916,-0.013839742498739194,0.006696605390117074,0.0165156044136863,-0.021106147552516764,0.005408943172468166,0.022541194908178873
2020-01-20,-0.020290235688549464,0.004613860319712896,0.004415203232270757,-0.00105730142365743,-0.015863772849026018,-0.021948902970234104,0.005853615110383282,-0.005768792887073273,-0.0056718798163509845,-0.004699021644450605,-0.023013566897974968,0.010517402230024075,0.011397499799955607,-0.03518668924760397,0.01656498618815537,-0.019717126658854216,8.116885690732586e-05,-0.01707546413092217,-0.01695092164179135,0.008741289647046757
2020-01-21,-0.019856777420070176,-0.00010157467210048648,0.008440992079775198,-0.0267450076416797,-0.009416627921585619,-0.031432126433386304,0.002319116045800508,0.056124110827292725,-0.050213669516278835,0.06718631366484751,0.00826320433468971,-0.0354293683759958,0.007315029534003925,-0.042158549753776565,-0.0004329958710392566,-0.028287706221931115,-0.046721517808856444,0.015610288680377445,-0.02503193385129592,-0.01739154474875766
2020-01-22,-0.04528998636741575,0.01122855514884376,0.03990060316769002,0.0007857399069366652,0.00787602765549978,-0.01667212464356726,-0.022899454649194247,-0.001796998917264727,-0.024371108132066274,0.04608300927421284,-0.01715578762933893,0.015802836789613525,0.01623525705110215,-0.021316383187993893,-0.034921720026763345,-0.0228913785053092,-0.0007374765449517841,-0.016118272193620616,-0.005226021684787698,0.008290160976010954
2020-01-23,0.023706441221515533,0.02783947342309718,0.04309938537851772,0.013952041845432295,0.024729285281309146,-0.035652774081939856,0.005661149638340053,-0.0167900046016239,0.027496548197851096,-0.0011455220756840523,-0.04503857306189518,0.03368524562995018,-0.006423280252968441,-0.01166747980140944,0.042358972904094086,0.020269771515347833,0.016640115637375982,-0.008275595502517063,0.013678893766492659,0.032710637875222284
2020-01-24,-0.008859118859222284,0.014346539190380307,0.03441224781260603,0.01963414892834676,0.01946242156254065,-0.009205843051697289,0.00952753455002177,-0.040674598455002195,0.009240072875629647,0.0037841128327055747,-0.028696101978342554,0.013824108709157854,-0.013365751927531339,0.022379084774677867,0.007760542953563408,-0.010958212882075744,0.017251115365469076,-0.020019714720558482,-0.01525683568401636,0.017697974670556914
2020-01-25,-0.03337694862754366,-0.0021649899252968547,0.016578859980745632,-0.018283284456732538,0.000932717031950081,-0.0036815113246260215,0.018974119495654817,-0.01948368751791925,-0.007090363851078605,-0.0011036982945020896,0.0230137265742256,-0.018879001414901116,-0.04740739567647022,-0.003120652675762633,-0.013224529232855517,0.010394379869030579,0.007813685701035916,-0.010399710976342964,-0.01563997581561497,-0.012692767827287411
2020-01-26,-0.02687147386504643,0.014946455777539103,-0.025081142198433562,0.025908835131306922,0.006551093016889817,-0.03114501851872661,-0.03325749197645707,-0.006327754439634756,-0.005962012325159067,0.025566946976202196,-0.005109026755480514,0.0026534222815918565,0.012450779960888963,-0.0049326841416977565,-0.040892925749610176,-0.007405190914722694,-0.019792621354071924,-0.03824194342896321,-0.028324106681511987,-0.0031779059935576693
2020-01-27,0.022856930552917855,-0.03152025340973659,0.02480783444567186,0.009134082883118198,-0.016548024056314364,-0.03159835593250368,0.006723792649046846,-0.05478192446562795,0.015343057062278362,-0.02466692398837527,0.0018839744453270704,0.06329898819170744,0.012469097951383082,-5.0645067668971325e-05,0.017599804265651445,0.0019785723866839913,0.015257437849116335,-0.013327614634904514,0.012782728784021808,0.0034622610180114607
2020-01-28,0.0041166335257579005,0.012212509877629757,-0.020322126831642858,0.003697722859972925,0.005033939835397694,0.021733254246049622,0.016787020002803056,0.026378601558030616,-0.01731633318672384,-0.02424083877376455,-0.018162023195024905,0.006262745853347936,-0.02451496855727977,-0.03466915269133277,0.00483199709213751,0.027218901303906837,-0.0022219710882087837,-0.001621692654534435,-0.009763950399373385,-0.004034921091829651
2020-01-29,-0.009160455916919668,0.005604602360439659,0.023392899559243112,0.038343786162472124,0.012051077581963724,0.00019823642467594119,-0.001958000861581571,0.01104047122915198,-0.0069198878742746635,0.004315899918305811,-0.009935596195728567,0.011180906911715832,-0.01190153471480717,0.029056536099806886,-0.018777395132555212,0.00886382164473467,-0.005134382115408049,-0.010664346664615435,0.026287323004951606,-0.007243267900930552
2020-01-30,0.02404415421752701,-0.005069085783313052,0.016897557663496595,0.021639362969025154,0.021644430306573162,0.008342985647256452,-0.021820954941441678,0.00299001937743669,0.0047294522100414325,0.028446008737085013,-0.002493629216485752,0.008394176639108516,-0.016997325845064786,-0.023418907928163486,-0.030467746349414238,-0.00995791320662287,0.009816822393563556,-0.002708864452357856,0.02465562851936527,0.011456653227738582
2020-01-31,-0.04193744462411686,0.008267959025085961,-0.044477213408480314,-0.013873086523453237,-0.03189565884961473,0.03315540008232759,-0.011549395519568822,-0.00958817463013173,-1.4363366039325462e-05,-0.01744126803996509,-0.03238459265212323,-0.0010035285639289617,0.0009171928750579803,-0.011019892397913005,0.003990939043188403,0.010350245252306793,0.01096637215824055,0.008788318984195199,-0.017779599793798333,0.01130307808804372
2020-02-01,-0.008788179128383884,0.03551039264550608,-0.002388359230700736,0.0051201479804915215,0.012596034320773712,-0.01685683491466284,-0.01362967962041828,0.017775493478180093,0.015681964937327826,-0.005493019724352313,-0.03168950988751584,-0.009390214348617528,0.001960862918830854,-0.005929557443435992,-0.005262396315945252,0.007643771537706672,-0.03928082019085513,-0.018610883897534826,0.018493441773539877,0.014433842423307437
2020-02-02,0.03778253236919908,-0.0016451671442886812,-0.019836465067335364,-0.0002653838346159641,0.0053522133425427075,-1.0183241298142038e-05,-0.008213956659104921,-0.004353633090530317,0.030448445550590543,-0.02173447324340564,0.02400793053059068,0.01794667216916945,-0.004820372598855954,0.015568305484909194,0.03282224231157855,-0.004623091485892171,0.05052351487178372,0.013650206537494835,-0.018891732064571013,-0.00910051411093954
2020-02-03,0.005951189975130951,-0.008021858180798938,0.018533963712998903,0.0003382622872436373,0.004286753587496585,0.02490820321003887,0.00523907030848093,0.005381762160950186,0.011093718900986257,-0.0002773754587840514,0.028729268636185436,-0.010559147337663517,0.01199485778397558,-0.003527391954279471,-0.004307851137536995,0.01338476216060498,0.036457603237151706,0.028552656626559127,-0.02117559081132045,-0.0002949630311463794
2020-02-04,0.006712865177327938,0.0003241555567337351,-0.009485651667785125,-0.011114843538457549,-0.009965311112243126,0.00350795223032961,0.013337327224465782,0.006538495434239036,-0.018817016469235042,-0.007301479125856023,0.02367879971579813,-0.02568407991142138,0.022389476065536845,-0.004096112665076086,-0.008771512595086076,-0.002529835063435049,-0.004995579698053247,-0.04001145662204769,-0.00989359150915741,0.012130465586484632
2020-02-05,-0.018366425781526488,0.014840879985187152,-0.0015364580548441996,0.027374354419777095,0.02360619692643791,0.015386352245335477,-0.01113759495472972,0.002003677389991222,-0.010996837373773471,0.020414771479431253,0.019476423996316165,0.027559779778970842,-0.0018747666197935359,-0.0017699958743038098,0.0009387651553791048,0.028945650541289787,-0.016509811811670872,0.03708050934111526,-0.006273090611204317,-0.01381283457762647
2020-02-06,0.0009753639850108107,0.024893300794978628,-0.010914834758919446,0.023722476360405302,-0.027829001070002624,0.004045686364880681,0.006402555469379154,-0.0048056243045446565,-0.013312997737981454,-0.012909501351409504,-0.0014022616855837956,0.03139828290228982,-0.0024404119973091727,-0.005633126456988131,0.01220407023980811,-0.01093735333076784,-0.017529389600932584,-0.009234456955040337,0.04442103678420288,-0.0074543781854981275
2020-02-07,0.0082188527890991,-0.016658486391356288,-0.022385436468255426,0.01361025873441784,-0.027703847709696153,-0.029792418556821302,0.044605081435645,0.0162155469353102,-0.0033193765052912283,-0.0415803879799174,0.01303495744920027,0.02447972396569554,-0.029014078880604956,-0.009112661641717708,-0.0218570826986033,-0.01139987654885528,0.039245470082890505,-0.012988671354641575,0.0023679819125819145,-0.00022777201183836948
2020-02-08,-0.0013214899633890512,-0.003134588062960611,-0.028969232315358955,0.029384470149563007,-0.023831770693309474,0.06192986961651111,-0.017743830103785975,-0.030039615478829496,-0.008159849154373733,-0.011554986954645699,0.0021934513334304255,-0.01630362127049316,0.026716835112690233,0.008548358044953939,0.012564603809123508,-0.01987655946048926,0.019514602093964804,0.02099685279655036,0.018655387980279502,-0.005896899660960402
2020-02-09,0.028294839235942656,0.022965418720249157,-0.004216701012220313,0.0307687871350645,0.00403119393593398,-0.010426530583900967,0.02263677763661638,0.02246295944028864,-0.027636231150580837,0.009590431097561823,0.022188977308482884,0.027359754921163243,-0.019918916459820836,0.012355231194722559,-0.015917574994410447,-0.011424299554994955,-0.017072163663659604,0.010615609753453274,0.0168287681188711,-0.020928381637538893
2020-02-10,0.010586434276311197,-0.008023398998232883,5.1361560675548725e-05,0.003042421527787608,0.018727374094735304,0.011763737266382492,-0.043771301625528884,-0.017435305510439703,-0.023408577328047707,0.016326373189082463,0.014329927779829856,0.003641568691901865,0.007967617786981563,-0.01641730212515403,-0.02016033423143217,-0.026977245492078535,-0.02660569368134752,0.010232996223763583,0.00842324468443504,-0.021780292862975403
2020-02-11,0.017759262412997096,-0.00777717599734935,0.0012593689497805804,-0.033522032392185465,-0.020380905807411913,-0.011841665405662989,0.025946174097957415,-0.02435484630060221,3.203603530866749e-05,-0.0214093466523538,-0.013042646498122907,0.016648730423669305,0.004072190966032881,0.014892932544101713,-0.01093015658002175,0.017492202976444698,0.030137131348937217,0.031058266640378293,0.0234683490182037,-0.018377434214727238
2020-02-12,0.016637665786689956,0.00446074703755496,-0.02987421216425805,0.017257578877491284,-0.03541995343888274,0.03780740695533487,0.005422755433367517,-0.0031447614104306125,0.005471015665722006,-0.018613966541265032,-0.01688060467245478,-0.007127176706208575,-0.017833654832780186,-0.002106436796756887,-0.0012454616435973913,0.015445103344828511,3.561654630830635e-05,-0.03145672888144249,0.054881607500532774,-0.0020511489163555115
2020-02-13,0.001476513077926291,-0.020767891202042366,-0.05827059027665964,-0.0034599284019415097,-0.03478361373849311,0.028725180805318565,-0.028626210812190307,-0.01344088863130042,-0.01276190164394057,0.02487682960706524,0.004285642776479134,-0.007258502579426444,-0.0011522089618633989,-0.0009572317406701305,-0.0100194834228758,0.005327631832899143,0.013660424768108016,-0.02861471347754598,-0.003736138581879161,0.0020438594891393595
2020-02-14,0.010223144205480001,0.02256486009742744,-0.032933027410590926,-0.012950506835354206,-0.04947383914782305,-0.0030656394908352936,-0.008996540043932537,-0.00811522256919199,0.04201096888880079,-0.013601643231892516,-0.005876396071533379,0.012279478458137975,-0.03914493517818061,0.000972973953574644,0.004669747724339612,-0.003240850700014511,0.01971556332433758,0.0322727947826066,0.014772702980218093,0.018000283139534938
2020-02-15,-0.0381653579669787,0.03186600481206104,0.006881940326436731,-0.016060876849875366,0.03716754278359864,0.02590085645672649,-0.01605239258324536,-0.05043166481974777,0.0044632234157143185,0.0005604152036203566,0.020249310775386047,-0.03973998913705439,0.02225462323488325,-0.008251665629470977,0.006941250260738498,0.02035743578807717,0.025985595116053715,-0.019112488831430748,-0.022284971118277267,0.01870970999572747
2020-02-16,-0.024254339225650328,0.004816744146110023,0.021231476981181586,-0.014668553321618153,0.003189497653902226,-0.006913319607420491,0.012405998804397354,-0.015475265505377422,-0.026004401675706293,-0.012188403360806928,-0.008068116684224524,-0.01144838304543395,0.03211495578905828,-0.00963373999764362,0.022121333307077242,0.02772624184336578,-0.002998550079682704,-0.023683840354949665,-0.02173231647172974,-0.002047716081732091
2020-02-17,-0.002965002831355817,-0.0035555379121723104,-0.037863364091932146,-0.02075421613635786,-0.008257992113590499,0.007626454082257724,0.0021604766475148626,-0.0005956252126012272,0.029338436091182196,-0.008523247842854968,0.03532996799711302,-0.014900252140003406,-0.0054334669102477275,-0.031422241756902024,0.026594064634338818,0.017209022965945647,-0.018813936791856792,-0.004523537848108033,-0.007946467097144968,0.03570525023952715
2020-02-18,0.023328677297027967,0.021182420431988466,0.012228628513353244,-0.00944967098592107,-0.04091850107186266,0.0017986810592930582,0.004488116977640927,-0.027143608735811356,0.018645983116286895,-0.007154170888168908,0.017583915290256477,0.03731862631174794,-0.0008134035033863021,-0.04166655767935114,0.0010355970585608758,-0.017694524263756967,0.019677119410421107,0.03009479322188556,-0.016437293540319895,0.011046914709713798
2020-02-19,-0.03645484861970277,-0.0199952390182374,-0.008731542976682355,0.0012894984316041181,-0.05403339087506271,0.0012287179261528877,0.010917928509317398,-0.02441643708213053,-0.022467545544583085,-0.010568330722885724,-0.021422421159446682,0.04003618862677565,0.016974929331405986,-0.016611649545972447,-0.0007105143842168957,0.019122030460877116,0.013910605862072475,0.04492890983893055,-0.004438089624841438,0.007702479919376779
2020-02-20,0.016390150664507473,-0.005108149964387557,-0.02066247596303045,0.04207231931694414,0.001963218433232575,-0.04525100503548048,-0.02167062921523915,0.009277898574333455,-0.025748208689715998,-0.012781655898694785,-0.03928988639812175,0.03719770985798433,-0.011145216247833552,0.010947550381932894,0.00661820496684979,0.00775698001140755,0.02216319150302682,-0.027926660852574083,0.05361362738318442,0.012775659959780045
2020-02-21,-0.014370822107958807,0.019122614357852903,0.026024178020527165,-0.020464056983123785,0.0015032287277256984,0.005478917863208701,0.0156875836587509,-0.005310240968086041,-0.026468329662202736,0.03263118487315753,-3.1997606816274934e-05,-0.044682880268417734,-0.030849915420178536,0.013146109173807052,0.032002529055067196,0.04024424869702269,0.006163350108025097,-0.007252203782185813,0.00959033284777681,-0.015027144631452926
2020-02-22,-0.007645827410690764,-0.016820098453190564,0.02112507885454073,-0.03004018559784204,-0.014784503087819624,0.01870113508548403,0.03166017226423272,0.003267745118835207,0.014705551956475622,-0.009523495001109517,-0.03682518604832545,-0.012115357637232758,-0.003416947828948155,-0.0017278644190743683,-0.0018162211183979232,-0.028758718888211333,-0.020799684469114746,-0.012565246449540352,0.011725436252602327,0.009012557359876692
2020-02-23,0.00582858542621734,0.033012279545635806,0.009391409993472963,0.008739491209163532,0.013228513762135328,-0.008073762830993461,-0.014050871301963924,-0.006547662198363952,-0.018588759422134664,-0.028285962568498607,-0.007025758935602773,0.008232776518612928,0.030415852463004937,-0.024750181533191033,0.03448928996101484,-0.009786516643136239,0.013884467881408197,-0.003329266569953781,0.00011502389266223288,0.03157836945833354
2020-02-24,-0.009328171902168175,-0.003595312678462333,0.0017622402291479471,-0.007129818675637141,0.017541027457924987,0.012300738030740926,0.01843452849207816,-0.006079580227523822,0.04138179489577194,-0.0034277380994555645,0.010319905102086661,-0.005619414618258673,-0.021632227577360125,-0.0024104196134992744,-0.02689674029693542,0.03432470840138584,-0.016682292682643186,0.022266428279175167,-0.008984936657129555,-0.0014758383475358735
2020-02-25,0.04850737253498197,-0.021925546062401047,-0.021802075043516125,-0.045792386686701825,-0.011138562236800242,0.017437293175956905,-0.006281779315028083,-0.007593103962296286,0.011671888018678649,0.021200785154090983,-0.01974325952095822,-0.01055974245134174,0.024493878995942946,0.027005073139049218,-0.006161124267569271,0.000726180509260016,-0.012076682929412946,-0.04380751316295024,0.021628196194164923,0.0226614315847048
2020-02-26,0.010079456788385212,0.029958400030761057,-0.00482272756399239,0.014769165235624663,0.03170943250623374,0.0180544031145985,-0.02046210939449805,0.04113986952118774,0.025336876314010257,0.019093805435636567,0.0251003241825331,0.006980104508222633,0.00487696977202935,0.05191734513268276,-0.004892135283643836,0.0001623092524722057,-0.03496030061319253,-0.054715833547474106,-0.0021171618928671077,-0.02862555925278275
2020-02-27,-0.012062536990292005,-0.013260755377171727,-0.03167420255175986,-0.02421821891664839,0.0170725310857753,0.008111675705126884,0.017738284043455853,-0.02330854507220289,-0.020181868265222717,0.021136189723891703,0.04108202442607696,-0.011744420170578623,0.0030235651897731926,-0.012445545205287609,0.011328968651685544,0.034314853892566485,0.011043738201624707,0.018811988984213497,-0.0307440476387505,0.0017297550418829463
2020-02-28,0.011323643675781078,0.01809141818704905,-0.007255896312728969,0.0023177747507939204,0.011979504440226125,-0.011061243960912211,0.007585476276006266,-0.027709029867332834,-0.013112966206289241,0.004759583665236174,-0.014681686742662913,0.01938004562913028,0.027093968104696352,0.0012494680670827908,-0.012206794413893123,-0.0015168567062107462,0.0011074235229758568,0.006962419341089976,-0.030068468225038242,0.002394540823615618
2020-02-29,0.011369917532722198,-0.007532766186342309,0.037003891382435025,-0.027723207062428288,-0.03479154214065148,-0.011990609444967647,0.037122942816766244,0.02505479754119577,-0.005497657784779743,-0.00716479460756899,-0.027430893304519154,-0.016669998980975494,-0.021699961622857252,0.0033332935799351314,-0.002970734219508207,-0.003478576282192404,0.013996376582407783,-0.014450843380067878,0.007236589923551392,-0.03431633453670992
2020-03-01,0.017090742527977383,0.02218571315257019,-0.022504744943796593,0.013397211766829818,0.036191623696205065,0.006484693841494882,-0.018466108707368964,0.0073156986151182695,-0.028499656925126224,-0.009230992318135105,0.0021967861204056677,0.007851135236187377,0.011298463520684575,0.013606474980427536,-0.018926529213114277,-0.005764155127023008,-0.028249493866095713,0.005021451597361649,-0.023124966002518756,0.0001076788795039401
2020-03-02,-0.009853903376607798,-0.006875291503050909,0.00614004817356217,-0.020237828045024265,0.006546026057236969,0.01824673570038864,0.02409400983824967,-0.006955196781481595,-0.0070365148965874,-0.018661716517804995,0.005861674581765414,-0.027313186796853826,-0.017268185170913438,0.00988603574761814,0.012212916440223305,0.00543543479171249,-0.023952552953782576,0.028850112031227178,0.012701490026593616,-0.01082561619131743
2020-03-03,0.013232301182676414,-0.008925404707884603,0.0026645875965591852,0.012381119985048959,-0.007052270797276926,-0.017084574255218546,-0.008170407557714766,0.0030593877582062294,0.0013110628271707752,0.02321111618901049,0.015746436486004874,-0.0005210977512917075,0.0016485293157953579,-0.013817319335109709,0.010052503357296244,0.010184282915505275,0.0014277136896650054,-0.029827629885463565,0.02877806922952527,-0.008664745935470964
2020-03-04,0.010976772436507926,-0.006323805001477167,0.023420273775137918,-0.008941473615852786,-0.00939872047351437,-0.008267423109977107,-0.00469250381071198,-0.010168347959161739,-0.03234374404521868,-0.013684021085165319,-0.04736897711202785,-0.02548329247446378,-0.03419176117691153,0.01867031986162489,-0.010889567214369938,0.015176136763864909,0.0356135054379398,-0.033903070824858786,0.018732456357320456,-0.002741832077405061
2020-03-05,-0.005228898158930706,-0.018314818838696192,-0.010072036948740003,0.011588602761263183,0.009833594186559982,-0.019790220463362193,-0.005703434990528587,0.013196685709961024,0.03169336374769548,-0.017759029461369757,-0.023956462224392343,0.00985101859915639,-0.015200109301986467,0.004190007096235455,0.008123901718784523,-0.009855631842469736,-0.005569475611545915,-0.009013265444968303,0.020579034132661964,0.024591627798428353
2020-03-06,0.017777258239694414,-0.01294895796061227,-0.006877167958183406,0.025734688686953076,-0.0048182947169841716,-0.013051121039787433,-0.007376704016634086,0.012288639878237657,-0.013137844075336679,0.008277930254375298,-0.0014267827085516793,-0.0027828846681768648,-0.023289259762315266,-0.010716425217292864,-0.009203703274161876,-0.026095560433690226,0.02947365190555829,-0.010287147013819898,-0.005678145185060245,0.00620422909386027
2020-03-07,-0.008468078368663284,0.0440306239472281,-0.006481940575811474,0.0009276916359699638,0.006449151911780169,0.030428367366289295,-0.05347579346995777,0.0218314067736945,0.02774749172597192,-0.0297131303789651,0.013045067903467173,0.02065568301749266,0.021656452316816878,0.0035346344891527257,-0.007779469506291341,0.043181844378183565,-0.04338372261577478,-0.014130237436374534,0.008932174587949013,0.004945447706375602
2020-03-08,-0.01734517314572177,0.0220658370765814,0.004417125091660791,-0.013571556572071833,0.011034121865544302,-0.005566443090022979,-0.009374643224754045,0.0008893192462483071,0.012447990406120477,-0.003985913818406246,-0.026983551762996695,0.016827948764571662,-0.0020106363545814793,0.04161953317474099,0.004277286001772574,-0.00980237716582321,-0.018076519140167367,0.01116968078242581,-0.005263248424210751,-0.005678037246369677
