,Asset_00,Asset_01,Asset_02,Asset_03,Asset_04,Asset_05,Asset_06,Asset_07,Asset_08,Asset_09,Asset_10,Asset_11,Asset_12,Asset_13,Asset_14,Asset_15,Asset_16,Asset_17,Asset_18,Asset_19
2020-01-12,0.019569362261509952,0.04227549498534379,-0.010116694962830228,0.017215047994751057,-0.0014033687874531373,0.018709591526274133,-0.0091135687589146,-0.00012272428716909693,0.0017158507636710722,-0.02142306462616622,-0.01505222650101774,-0.01751627377836306,0.002907280030753562,0.03807742307110322,0.032178558238640215,0.002815981402774461,-0.026527940226725995,-0.013805556811989396,0.024766493605172503,0.00974059268641561
2020-01-13,-0.0022262018890351924,-0.06234976481852965,-0.021929723253094644,0.024508134491438544,-0.02033037743468844,-0.008682303073689739,-0.0028145710782802036,-0.03435296730472549,-0.0007196396322859157,-0.02009827194846458,-0.01494960240813336,-0.004345929439213848,-0.020634220379283075,-0.010355000611625455,-0.02720221189720412,-0.00606287105715436,0.007532101072701001,0.012089855535362438,-0.025555445755017833,0.006935876255930697
2020-01-14,-0.02687318337840429,0.020932402733117497,0.0033216048090955403,0.020203830623679163,0.011055826804391041,-0.02753206900639757,-0.010142442410597743,0.022306880469770533,-0.005752701606564019,-0.015302960991832098,-0.002527713842191758,0.01118156573025885,-0.013475054275809507,-0.017851135826961836,-0.002132741623441942,0.024019829846100172,-0.004179401977529592,-0.016500339073995514,0.0071332886909421765,0.007707084423093058
2020-01-15,9.109551658942512e-05,-0.014479733641013645,-0.00451950247277856,-0.00851364778691278,0.029910492575350354,-0.022886758979274044,-0.03460045500035395,0.010275310046942236,0.02327212887396684,-0.005456702111336573,-0.02490760050895905,-0.01619295245376605,-0.02029376797580639,-0.0063300664452931674,-0.004834100279488732,0.012454056797353204,-0.015240213577982418,-0.01618206442446914,-0.0035678542652026277,-0.0008371670303512335
2020-01-16,0.014701399773068374,0.004444314683076524,0.05811628529376374,-0.04312812189167248,-0.00044869544140807224,0.0020806581427218803,0.010040028580552814,-0.0061640110486245875,0.008517376463020063,0.012570868824507617,0.014798168702710297,-0.018612362575607996,-0.005397089213617998,-0.03370474905530261,0.025045362649639663,0.03248719314028255,-0.003405812562406245,0.018139610530443034,0.049122902032207774,0.006195063609187032
2020-01-17,-0.01426684740728538,0.018763714748032997,-0.030095183385134595,0.0003745462707311466,-0.03372846949739638,-0.025956786144890998,0.020255097234889927,-0.007384837011107051,-0.00523160203612844,-0.05319220570548791,0.003377575992861217,-0.017230495801829764,-0.03361174662824342,-0.019663508913568203,-0.00721237246406399,0.011381203638609099,-0.0034785192416497317,-0.00045919607590844125,0.006984528359823949,0.035278223866975836
2020-01-18,0.02392954961512199,0.038856738970177,0.010203089122899798,0.002234998054930609,0.028900513111574266,0.006786144999603845,-0.00011915054728838491,0.005330174654368194,0.03839024979962487,0.0009637878571867827,-0.037858797519327914,0.010117126427135185,-0.014790821623021581,0.004471466685483483,-0.016007399055372903,0.007379611850734578,0.009774445075654382,0.0012977081175686838,0.005525017988655182,-0.018199419299610227
2020-01-19,-0.021748466634074468,-0.03295622020803739,0.015148472044925487,-0.013062399650169,0.004776053707401105,0.0052583448609644125,0.032806744091374025,-0.027097591887047082,-0.014755292041650495,0.030125830278765052,-0.010492761569811698,-0.023210788215671425,0.03527870742499775,0.006624386584247188,0.005818345734691783,-0.01882170891098639,-0.01828776860331961,0.008755648836510765,-0.026535777848603934,-0.030321324521369118
2020-01-20,-0.0009824233033234112,0.014049624387946562,-0.012287938031370474,-0.005239365655717198,0.008622631565438008,-0.02731632151381365,-0.02216897813089483,-0.006630034570274434,-0.004979671044902335,0.007269011862031494,-0.011806621089444216,-0.00040072352114552297,0.03291354779537823,-0.020906108686601966,0.005081446337344463,-0.0160386309714175,-0.009042976267516692,0.003751576713927572,-0.012480063886663197,-0.026108187439854345
2020-01-21,-0.026709794071101446,0.06278820067320381,0.0033151125122708753,0.0201108835086611,-0.04582008681611266,-0.02218979907306915,-0.00025880522906901807,-0.005604896424534329,0.02296522075327262,-0.030236132352840943,-0.057563795814978946,-0.0016127847478439434,-0.04900503137994092,-0.03733146488789255,-0.03575871826607352,0.004879797456263803,0.014465396355676664,-0.03645600253633143,0.007287210178944429,0.006366076653823062
2020-01-22,-0.01755073543651538,-0.005699825718723142,0.009926211332153016,-0.029416460652433828,0.015271279419195292,-0.006240797399294036,0.022449122462188026,0.010755343017417356,-0.027332478544777047,0.04385863898645791,0.04472169473709152,-0.0348478174353315,0.017850992822627,0.016208034702225524,0.03470443314289694,0.014549562792725786,0.005754510223624675,0.01521965861927908,-0.004545074003303515,0.0041248991657027775
2020-01-23,0.03863274254917954,0.017499675205931927,0.030621136925796624,-0.01417384415795226,0.03982923831427083,0.031622578844015675,0.017448763262109406,-0.017793013043326464,0.03191308137278305,0.0016063767406519947,0.002722860971477321,-0.024855936508392466,0.028873920213078337,0.005517049854949071,0.0265195621696816,0.008969647214843841,-0.0002643550058147662,0.06258340946825074,0.02073444664232693,-0.007964151665561622
2020-01-24,0.02635545612885424,0.018777834960586784,-0.011736212549400559,-0.012604660017482332,0.007562095095022078,-0.016073339876445693,-0.01857557463676436,0.006600566818942692,0.005808482064872387,0.0006521230804643046,-0.02603027368102082,-0.013662324971749759,0.004604571372148769,-0.002493132301103533,0.012295032248003688,-0.0014661241218119363,-0.0008830424496660575,0.04660126048861926,0.023429834964485013,-0.03541524515620331
2020-01-25,-0.014978895770104713,0.019301806729487996,-0.014686582108274528,0.003214382382816513,-0.01632193815504091,0.01130441443103535,0.04119865331390769,0.0023281668205728297,-0.01786937329231173,-0.04079308225074013,-0.01623961031078826,-0.003930525419568129,-0.0026099744210254447,-0.00902992347238021,-0.015447850612234432,-0.020565619289298686,0.0032806848065286506,0.013272375218816919,-0.015749023161807714,0.012533427280333676
2020-01-26,-0.005205038414676457,-0.012333994697063687,-0.027703306475001476,0.01206882881699067,-0.01981782817057404,-0.002346111789829028,0.026658218762927465,0.05350655154815213,-0.04019890612398644,-0.0020919429413167275,-0.005693849437563278,-0.01878216613803729,-0.00326341936322089,0.0007604380241942339,-0.010839768881659478,0.006147825637433489,0.026720858235871506,0.01765830098001026,0.008390038359922953,-0.029202903262725347
2020-01-27,0.008108775512301295,-0.022152370084413835,-0.01073509199132576,-0.022034203647871044,-0.0013112415709177205,-0.03693530728430716,-0.0328195806007586,-0.03438134654837011,0.0007305672107779443,-0.02469355014493565,-0.003308796639075317,0.025932164584979933,0.01060025217991739,0.048688090095010794,0.03423034132095307,-0.0009893600220525827,-0.03615013649709305,-0.01933046616088683,0.03404358086490887,-0.00272612021246252
2020-01-28,0.013008464868276504,0.0072166244333702854,0.02183340263224123,0.010967369978329805,-0.014696849577668756,-0.01967298168404598,0.0017990863730044902,-0.04172050767773235,-0.010328206553475626,0.0029361972676137083,-0.002437754909714541,-0.005266754713573364,-0.011099333194172086,0.02322149636808725,-0.009047179366098421,-0.012412592193868128,0.007699464747945595,-0.03596471036856924,0.015408446416179913,-0.012715466157307106
2020-01-29,0.001846584431890326,-0.02523617646938273,0.0054165430719429605,0.034152111032031335,0.013953753526746781,0.02276854322393794,-0.0005906759752366482,-0.01952751960587288,0.006055227601719497,-0.02032575931124032,-0.009901990841264058,0.0017423909461738581,0.00676011306626868,0.028705834143452395,-0.012269086403269697,-0.007975275941633674,0.007839798144570297,0.017863758629984277,0.001108882832130965,-0.0013091835016553668
2020-01-30,0.017647176655848546,-0.006360030996280667,-0.012599679618297884,-0.04546384989272026,-0.011450599680071429,0.008611357595489876,0.008253689537527191,-0.008010542073454002,-0.019851035360207873,0.017269122352758008,-0.014219834482163808,0.0042553165326895525,0.003315739291786939,-0.015108912938714417,0.03570484636247498,0.004794588423441325,-0.002531073892207938,0.015147742384112706,-0.005679525502845314,-0.015086876621975918
2020-01-31,0.0050818951363730495,0.0008892920828145493,0.002782410836043429,0.0027913620407714005,-0.018974143453407217,-0.010342499532320915,-0.03507068300985327,-0.021242041608018757,-0.010796615823977566,0.009620647523059104,0.0028959703808267155,-0.021973900848179243,-0.007452389008894679,0.019995353840511387,-0.043695942555937936,0.007696884012342975,-0.004603259305779071,-0.048067468313460884,0.03221296888796766,-0.005559911909177442
2020-02-01,-0.007391062102189926,0.038725933064416816,-0.006045257999234686,-0.005393350043906443,0.03234575301355056,-0.022270077808000645,-0.003184398689784094,0.011472825100550952,0.023292575458535345,-0.00886570709737068,-0.016976534875101413,-0.006948338397639123,-0.013978678751405762,0.005840385807508864,-0.006777014831512076,0.008276410054939952,-0.03631986590537018,-0.018781470132345914,0.0075413547941994155,0.0030202057811927353
2020-02-02,2.7016778429480096e-05,0.02620657576202437,0.028254587892681295,-0.00987094060117049,-0.005135969389653348,0.02091593214880205,0.029512540332865454,-0.00691657428688173,0.026705214240093363,-0.02341329371538005,0.026478368636893686,-0.004285346441615327,-0.01643444307457929,-0.017320909703523565,-0.03458243674002505,0.02973858201594423,-0.004763137363739482,0.013655865248684083,0.02414455731232836,-0.021329178788879476
2020-02-03,-0.04134615836840598,0.0009952994599073603,0.01118617292974446,0.013538311841793417,0.0021785232549100834,-0.010394259282397718,0.025909367158318618,0.012832620059613092,-0.03675410481063836,0.011267486534169011,-0.013361254395957076,0.0075938039685619525,-0.014032378383022832,0.002698221287236289,-0.002092038010839725,0.0010993718837206882,-0.001477548055049697,-0.003083239161779016,-0.015502142283269224,-0.009667815532104048
2020-02-04,0.0036911989645307345,0.006961881464543445,-0.0012094946992111302,-0.026111965610931397,0.015030416571698527,-0.00469251619582775,-0.015237530470360219,-0.02577566295457953,0.028585240276785592,0.008903229690448208,-0.00010516165945682887,0.012770303607477863,-0.013698170867873347,0.01353313562080372,-0.0006235594961707764,0.0064709500887662474,-0.018426710990201736,0.022493865308205782,0.005075420541475021,-0.023482482561965792
2020-02-05,-0.013283821617227399,-0.03273196519470413,0.020832546364693113,0.004097997411705587,0.0005860353236990818,-0.005156529746531913,-0.005539946471830466,-0.019573009633103298,-0.0452440719279837,-0.01013283069041276,-0.018528565313121886,-0.0038792588123277598,0.02204734347096205,0.004758447579007994,-0.001767679263189742,-0.03279087686755386,-0.007692751645258041,-0.01910200136126884,0.0008178462226736327,-0.007037673422757272
2020-02-06,0.0031880659817731727,-0.0024859290938222707,0.02930904276045524,0.008153093063420934,0.02054986823891515,-0.02705373213551758,0.007945416509069731,0.028742598638593905,0.01849452473009943,0.0029978226284605655,0.01166548001675986,-0.003649758998973615,-0.028835946014166336,-0.029001152872785464,-0.02487744162982028,0.009982856386155429,0.011704878035444644,-0.0037143311110723193,-0.01131972071188463,0.0030847638800649184
2020-02-07,0.000980818344900811,0.06912276600399611,0.011287375261694068,0.0006254040161339383,0.001193211743101344,-0.002996327423611702,-0.004921062273134073,-0.030411903032719442,0.03451780939092967,0.008364821925205157,0.010879289172285476,0.015670615315287413,0.005474225620304374,-0.01116422817330294,0.027432348824748473,-0.0022250333107005143,-0.005425405295485693,0.030795552534509028,0.03600529868400357,0.004178467298343429
2020-02-08,-0.006705655415407689,-0.028293556031749868,-0.02426532911319756,-0.013116145875750104,-0.015118566422632452,-0.027008614802883434,0.011885790034107807,-0.04124385557463987,-0.006650534788614137,0.03174138972416084,0.03355187384677885,0.004287827311468876,0.004317609796796068,0.009915176094359813,-0.014978317131360209,-0.038293909052578956,0.035710149556905706,0.006968532865431612,-0.021310919525656037,-0.01164656066798107
2020-02-09,-0.01800780900067269,0.025580977695139454,-0.006984471343448982,0.008518190501037397,0.01390926438160463,-0.01595793021792669,0.014791482955420689,-0.0011103199881468207,-0.021664125510194913,0.016221669187572008,0.0174882799455837,0.03213972937114985,-0.03045167296100487,0.00946717341440435,-0.00010837966145809839,-0.01449913147332985,-0.01607832525912501,0.046989136657914904,-0.004156912116654175,-0.004669443139520158
2020-02-10,0.008426240573964856,0.008414551381901215,-0.015073362954794521,0.02626926254737331,-0.01450994884628513,0.03658509587945575,-0.023285984086534765,-0.012741083975808237,0.036946666432172856,0.031906266537296724,0.026031987875548772,-0.016684644215555967,-0.0046085120361299805,0.007730281203485045,0.0008918957604503071,-0.010288949309394266,0.003580487681846419,0.004315721987154292,0.005715820979324217,0.006255255242208482
2020-02-11,0.009857446067552018,0.008827897890894585,-0.016532779402430503,-0.018770891895038493,-0.016233412157085295,0.03555161480519841,-0.020449509578265808,0.029063884259097297,0.019897822756261025,0.003580605911296216,0.008366396479939512,-0.025755041222612237,0.012334718743193657,-0.014984922054675956,-0.014419009970841494,0.024691689944608186,0.006790162137962401,-0.019234024086821764,2.8011666266283125e-05,0.03441690439284342
2020-02-12,0.003105322439849765,-0.04924380352773477,-0.0022306652161196744,0.03400056499160112,0.003558028960929589,0.006202334071143407,-0.027816598595031883,0.027808808306039868,0.011616735807515006,0.0069410027560046356,-0.015392411446385392,0.013881867798478243,-0.011748564880965866,-0.018060285018652963,0.011340618039226022,-0.033729178167608814,-0.007138635846057393,-0.04188603948786534,-0.007902603113551069,-0.0045922120548343385
2020-02-13,0.00017994415195359513,-0.03337532574052884,-0.013078293798685409,0.018654549657902614,-0.005162236174950072,0.01955173402914341,0.0007046538570044105,0.010583301451453989,-0.009584255524616034,0.020430620193247997,-0.013341075065384018,0.03535435064590867,0.04343908180366243,-0.0011305263738353478,-0.0019643836129071765,-0.0431816646713745,0.01901602115124214,-0.015594902378740783,0.004709505426723456,0.019595314102470004
2020-02-14,0.002746099730462739,-0.028744157687198152,0.0032694966509276766,0.005440299361202284,0.018425732424370976,-0.048424016198222244,-0.027456531607956816,-0.01470619189485525,-0.006557899716599688,-0.006290662809879907,-0.03710720209401072,0.05311610978409313,0.02487962365583428,0.010798656410311325,-0.008524004086202092,-5.4790958681287874e-05,-0.0011423227340345461,0.012885800110022955,0.01675300275816762,-0.0018906038576722158
2020-02-15,-0.020136775793871572,0.0005060092981086957,0.014206400780393008,0.009576782506620092,-0.009599680298585357,0.01729867957361125,0.030178580225992506,-0.020817242001441742,-0.013729779720511513,-0.044870355152486996,0.01703495760665156,-0.05066749920935775,0.013902922118475228,-0.007784521242821503,-0.014970201213744854,-0.0034667720593859128,0.027291014165180816,0.00461776665563649,-0.0396827255189455,0.04662469304138928
2020-02-16,-0.02994270073282126,-0.0029157303421333963,0.0005649962543734181,-0.007400439727404101,0.017183754498316273,-0.01983611368901394,0.019696984363962427,0.0031336673990072757,-0.01815891715125585,-0.006915958738388179,-0.033317755993669526,-0.008327339470382545,0.016178061864786864,0.02089069820202373,0.0038154738304926905,0.022380819964662756,0.0028532540888951533,-0.011610528917290008,-0.024923416936653713,-0.025417355472162034
2020-02-17,-0.027892691025819878,-0.012557580039426981,-0.002399198550597105,-0.023311427752283655,-0.01727849740789279,0.018102004921070267,-0.027109414415269716,-0.009483215523958016,0.02288975192084363,0.009646701369260356,0.032775164686168846,0.014255700286780595,0.020083948631782166,-0.03149718720850185,0.010426913360420655,-4.9661314865487305e-05,-0.013551707052918933,-0.025582245031698682,0.003997927654440704,0.03020914309114988
2020-02-18,0.041909623435575215,-0.0045123640580088265,0.02629134381852602,-0.027399279566071074,0.0295854598889852,-0.012930485652423222,0.0023075288626710436,-0.0181879417410918,0.010385405441930702,0.018617826350306357,0.022663058067955245,0.006519053874951411,0.04666179661375129,-0.004877171083948609,0.016898508084833397,0.024190125401848377,0.02206718528326673,-0.005924385547674868,-0.014547329924606212,-0.010983575285572466
2020-02-19,-0.0031269995253637222,-0.0033607137475765176,-0.008691212209264127,0.0024134983187777815,-0.04082395003027883,0.0038595369021897676,-0.002058450031407486,-0.04362228994770094,-0.01543885709088318,-0.006030798435970628,0.04383131698329896,0.04421196596981415,0.02377103284178478,-0.019539609397652542,0.007805141727599709,-0.006542649401489312,-0.018374057541526066,0.04259345349844289,0.019764819715614036,-0.001068999742051426
2020-02-20,-0.009464278006871902,-0.06271017015190691,-0.018329860214800497,0.013911461838123623,0.024238101723706343,-0.025914367735985613,-0.047956821096449005,-0.005078353767959812,-0.03143040270076072,0.004081205131661381,-0.03505373096725614,0.001128476550829944,0.010235630463948188,0.0208020394440826,-0.027704456435150765,-0.0303400813879929,0.009607982900392872,-0.0036522627464600967,0.028165018707972084,-0.0030043735677427186
2020-02-21,0.0011404175706242288,-0.009844186794138404,0.059290583332413584,-0.017511288466767902,-0.007174341982238264,-0.0031221968012128294,-0.0017516784362740664,0.0007437256846716451,0.013337220553479346,0.019544121784253583,-0.004859043625194683,0.009821468342003618,-0.05857026047482842,-0.01846778437421908,0.009979964562732594,0.00339260552877535,-0.01850022360575124,-0.0007658150634402248,0.02958794586016131,-0.016625179389915267
2020-02-22,-0.028646566125679535,0.0172168858689782,0.008966274277027633,0.017837445805363263,-0.03273150757702453,0.007796282524868142,0.030725935380376983,0.02288455492890204,-0.011606035438027448,0.011012848637826124,-0.007189042190215909,0.011147373767106821,-0.010021063508229053,0.01977351293820438,0.004455375163214214,-0.016470944510275854,-0.024454302616238415,-0.00981634629993064,-0.02492812276613262,-0.01029435363436167
2020-02-23,-0.0014513707060139183,0.02607481766547825,0.01746279669335298,0.033205917858777634,0.011572435844063,-0.01566945660889156,0.0016848565101698857,0.0017598382644226484,-0.026206702526318675,-0.006393533990847025,-0.004445985454598541,0.017796085155975246,0.006099912602900534,-0.016592110942676246,0.03960548558416644,-0.0012920104756933958,0.03263379793796066,-0.010388502813532126,-0.0035451035452413278,0.02114407819590037
2020-02-24,-0.00783288367424319,0.012497023374249717,0.0022362902744433363,-0.0038815104473903794,0.0009152205954960334,0.027262240357408762,0.025797018104611137,-0.0021294418971154255,0.04196526277145604,0.010726877427589689,0.0099358005940956,-0.009328525061954508,0.0027899133694729763,0.0011240280630089071,-0.01858411511455752,0.017100015667713016,-0.03600147395170899,0.01953646187485321,-0.0016649823975187013,-0.005458873409983342
2020-02-25,-0.035561880861677504,0.029621842327796626,0.016390298590758478,0.03672883351407804,-0.003571256473043568,0.0060608765070626555,0.013382899045108193,0.016950494624010895,-0.006900332454203359,-0.023377068105172618,-0.0008629940436656073,0.04348610130102999,-0.03292881964845053,-0.022564756969698965,0.008989463743557578,0.01935277181719005,0.02558424235483052,0.037155553328644,-0.01909311613280311,-0.015655447931663815
2020-02-26,0.02256617865747721,-0.011602165869630237,0.05801556713867817,0.032147582556750466,-0.021846929683169865,0.021042476889059608,-0.028204852046160595,0.02597227338074825,0.026455159254984456,-0.021317387965220386,-0.0008809397501989566,0.005985668126397,-0.017265980110350937,-0.020570735369747916,0.013834785846089635,-0.01589974833474516,-0.006655988076602477,-0.011128090807163734,0.0639700904656827,-0.011325536912181184
2020-02-27,-0.006339884877635567,-0.01019569960747425,-0.03215098310340125,-0.014198929050353118,0.019828590000681972,0.008289445215572993,-0.003985485904617617,-0.00319684150193612,0.0034716139303156398,-0.005594887004696327,0.05794573954392932,-0.0008017339442165984,0.01469994692362061,-0.017419207531168966,0.0074909691662256046,0.036133791093185624,0.0067002987609474,0.0009497158070279212,-0.018016352366376234,-0.034452710484897585
2020-02-28,0.013271312855468571,0.0030820978761972873,0.0012933632352262973,0.00045408077863589224,0.00476308938404097,-0.010709210533189776,0.008812189297765003,-0.024704237833822112,-0.016342530289029145,0.0026694384515837397,-0.014646009985037367,0.019924088927587028,0.019022848745562905,-0.004735839590544577,-0.018974683020294543,0.003154882215322425,-0.003622276177802229,0.012123778302624321,-0.03747579062429756,0.006795668605325191
2020-02-29,0.0019270214966012897,0.015862292226159817,0.020448467629681485,-0.02700323905710138,0.001303844126945091,-0.030813784766448735,0.0493299181240127,-0.006289229462149039,0.034495089691110405,-0.01894445108843588,0.002165237940382052,-0.006567961459172917,0.015284121760127356,-0.007134255186358906,0.019625629801879776,-0.005136013957374699,-0.02685974147459598,0.028989579968191306,-0.009529679770102991,0.012939582411465918
2020-03-01,0.010425552417411416,-0.03166729023497822,0.011548058760221545,0.013156891578847703,-0.014693375343969622,0.01078445546418981,-0.023400264916330793,-0.008230595799695999,0.01833845725885421,-0.020899315915574954,-0.018403349325482356,0.021908423610019174,0.017392130831857457,-0.02949451849690274,-0.016023759751922426,0.006174721640499237,0.011330554145798467,0.01722128631926895,0.018389847387203326,-0.005219390462220464
2020-03-02,-0.010003182114577628,0.0004286328139487462,0.00854141711133563,-0.024650979525930157,0.008547430800174519,0.0005427222683357831,0.019855302773301452,-0.011097080161720896,-0.001442223740284656,-0.0405841434774212,0.008035289824828524,-0.017838279863745622,-0.029802592006777623,0.014457188070639613,0.015140940993248905,0.006008614847959293,-0.004922445258448298,0.015822720834491006,-0.0026753844360056424,0.0009408415800931822
2020-03-03,0.013225847379942056,-0.009087522269008498,0.019873422190501058,0.023576176173979838,4.456343587403398e-05,-0.006931564228711259,-0.010952667938761087,0.012712736399442502,0.014678495079636665,0.0241982040415085,0.011777543679607826,0.010463423864517546,0.00037758082054581595,0.0031176296539389267,0.002478875410270606,0.0005908954071821466,0.02427130232283721,-0.024423307379568958,0.005371546196538024,0.001916212244936316
2020-03-04,0.011987565820032582,0.008308029218889429,0.03127027708120871,-0.0015797450801708982,0.021006317390321452,0.012312399417126047,0.013517010831812093,0.014681940295196119,-0.015838885446430778,0.0117798030494809,-0.0560396981277612,-0.005497814733369131,-0.023621915308182147,0.016897349716876654,-0.04233948885478148,0.006256151191678251,0.027082360844764404,0.005653882444980727,0.019701320799172018,0.01521783322429796
2020-03-05,-0.009826591105425964,0.006714921116315228,-0.01414890354164766,0.015676745462810653,0.035105141026226666,-0.014297996594265111,-0.019270845596529067,0.01264618566676113,0.0014678223394008379,-0.012063033647243215,0.01959129467900804,0.011578743027723173,0.007335642839755101,0.01425238822918961,0.014551692115813315,-0.015929299230818768,-0.018927934157847052,-0.0027899735642645963,0.01869512586354677,0.013335390574913264
2020-03-06,0.01795979716642955,-0.013563587651994138,-0.009553905956652346,0.028567701222369856,-0.005518813789078307,-0.013822356179581635,-0.004330013569511923,0.012124164684878216,-0.0176488294545557,0.007765059073351847,0.0023903874488838293,-0.0018996645953703716,-0.017995602423476302,-0.011650687927116387,-0.015322969018815972,-0.02181403787822286,0.026475022383191955,-0.012921856803449063,-0.006896302964394162,0.006239603063413198
2020-03-07,-0.004781511996837691,-0.016160904770175656,-0.03212884133102476,0.03506113267556807,-0.009382649421711223,0.01570225017078892,0.022781861738628253,-0.013797350821395838,0.028047571231820497,-0.015013569090039524,0.05642686601420435,-0.01760832228598142,-0.022142721885041888,-0.02160481999875697,0.015170881571992614,-0.007106656397612599,-0.022773111036811955,-0.03837411428452975,-0.027977762136179765,-0.032754890346981404
2020-03-08,-0.01995479386994573,0.024904455312527288,0.005941097721838216,-0.013382497310352126,0.010087055512137197,-0.010378067465652311,-0.010965052328289256,0.0014888591342818735,0.00950841010945483,-0.007653250986350264,-0.019340707266765417,0.01877262028568665,-0.006888091800994813,0.041490719668831985,0.0048751137801809315,-0.007045789568794649,-0.017239005066549573,0.014271049104307978,-0.001742834195571408,0.00032032091445983145
